evidence_id,axis,status,metric,value,unit,numerator,denominator,source_path,sample_key,detail
E00078,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b292d898-0999-4298-9b1a-ceff2fcd710b.png|D:\datasets\ArchCAD\data\svg\b292d898-0999-4298-9b1a-ceff2fcd710b.svg|D:\datasets\ArchCAD\data\point\b292d898-0999-4298-9b1a-ceff2fcd710b.npy|D:\datasets\ArchCAD\data\caption\b292d898-0999-4298-9b1a-ceff2fcd710b.json|D:\datasets\ArchCAD\data\json\b292d898-0999-4298-9b1a-ceff2fcd710b.json,b292d898-0999-4298-9b1a-ceff2fcd710b,"entity_count=42;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4125;extent_residual=0.0;errors=none"
E00079,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091.png|D:\datasets\ArchCAD\data\svg\f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091.svg|D:\datasets\ArchCAD\data\point\f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091.npy|D:\datasets\ArchCAD\data\caption\f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091.json|D:\datasets\ArchCAD\data\json\f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091.json,f8f4bc2f-d6a7-4ba7-b43b-ec671de6b091,"entity_count=142;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5528455284552846;extent_residual=0.0;errors=none"
E00080,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\a2a3d212-95cc-4bb5-9067-e9df94c3cd5d.png|D:\datasets\ArchCAD\data\svg\a2a3d212-95cc-4bb5-9067-e9df94c3cd5d.svg|D:\datasets\ArchCAD\data\point\a2a3d212-95cc-4bb5-9067-e9df94c3cd5d.npy|D:\datasets\ArchCAD\data\caption\a2a3d212-95cc-4bb5-9067-e9df94c3cd5d.json|D:\datasets\ArchCAD\data\json\a2a3d212-95cc-4bb5-9067-e9df94c3cd5d.json,a2a3d212-95cc-4bb5-9067-e9df94c3cd5d,"entity_count=196;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6908602150537635;extent_residual=0.0;errors=none"
E00081,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\1ea4c860-f461-42c7-8df6-191a70632696.png|D:\datasets\ArchCAD\data\svg\1ea4c860-f461-42c7-8df6-191a70632696.svg|D:\datasets\ArchCAD\data\point\1ea4c860-f461-42c7-8df6-191a70632696.npy|D:\datasets\ArchCAD\data\caption\1ea4c860-f461-42c7-8df6-191a70632696.json|D:\datasets\ArchCAD\data\json\1ea4c860-f461-42c7-8df6-191a70632696.json,1ea4c860-f461-42c7-8df6-191a70632696,"entity_count=34;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6470588235294118;extent_residual=0.0;errors=none"
E00082,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f3f992cb-4a36-4dd2-b701-67bbdaf08b2b.png|D:\datasets\ArchCAD\data\svg\f3f992cb-4a36-4dd2-b701-67bbdaf08b2b.svg|D:\datasets\ArchCAD\data\point\f3f992cb-4a36-4dd2-b701-67bbdaf08b2b.npy|D:\datasets\ArchCAD\data\caption\f3f992cb-4a36-4dd2-b701-67bbdaf08b2b.json|D:\datasets\ArchCAD\data\json\f3f992cb-4a36-4dd2-b701-67bbdaf08b2b.json,f3f992cb-4a36-4dd2-b701-67bbdaf08b2b,"entity_count=169;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4473684210526316;extent_residual=0.0;errors=none"
E00083,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\716bdabf-2038-4217-8397-aeb9ea1f4ca1.png|D:\datasets\ArchCAD\data\svg\716bdabf-2038-4217-8397-aeb9ea1f4ca1.svg|D:\datasets\ArchCAD\data\point\716bdabf-2038-4217-8397-aeb9ea1f4ca1.npy|D:\datasets\ArchCAD\data\caption\716bdabf-2038-4217-8397-aeb9ea1f4ca1.json|D:\datasets\ArchCAD\data\json\716bdabf-2038-4217-8397-aeb9ea1f4ca1.json,716bdabf-2038-4217-8397-aeb9ea1f4ca1,"entity_count=47;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.8404255319148937;extent_residual=0.0;errors=none"
E00084,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b9c03249-cafe-40aa-bb05-a093de8ea281.png|D:\datasets\ArchCAD\data\svg\b9c03249-cafe-40aa-bb05-a093de8ea281.svg|D:\datasets\ArchCAD\data\point\b9c03249-cafe-40aa-bb05-a093de8ea281.npy|D:\datasets\ArchCAD\data\caption\b9c03249-cafe-40aa-bb05-a093de8ea281.json|D:\datasets\ArchCAD\data\json\b9c03249-cafe-40aa-bb05-a093de8ea281.json,b9c03249-cafe-40aa-bb05-a093de8ea281,"entity_count=127;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6919642857142857;extent_residual=0.0;errors=none"
E00085,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7df0f944-2109-4a6b-84c5-10293bbfa10e.png|D:\datasets\ArchCAD\data\svg\7df0f944-2109-4a6b-84c5-10293bbfa10e.svg|D:\datasets\ArchCAD\data\point\7df0f944-2109-4a6b-84c5-10293bbfa10e.npy|D:\datasets\ArchCAD\data\caption\7df0f944-2109-4a6b-84c5-10293bbfa10e.json|D:\datasets\ArchCAD\data\json\7df0f944-2109-4a6b-84c5-10293bbfa10e.json,7df0f944-2109-4a6b-84c5-10293bbfa10e,"entity_count=135;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5859375;extent_residual=0.0;errors=none"
E00086,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\4ecb759c-b47e-4d18-b8b0-841fcd16673e.png|D:\datasets\ArchCAD\data\svg\4ecb759c-b47e-4d18-b8b0-841fcd16673e.svg|D:\datasets\ArchCAD\data\point\4ecb759c-b47e-4d18-b8b0-841fcd16673e.npy|D:\datasets\ArchCAD\data\caption\4ecb759c-b47e-4d18-b8b0-841fcd16673e.json|D:\datasets\ArchCAD\data\json\4ecb759c-b47e-4d18-b8b0-841fcd16673e.json,4ecb759c-b47e-4d18-b8b0-841fcd16673e,"entity_count=181;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.44857142857142857;extent_residual=0.0;errors=none"
E00087,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0495c8b5-7fda-41ed-b319-c1499b791213.png|D:\datasets\ArchCAD\data\svg\0495c8b5-7fda-41ed-b319-c1499b791213.svg|D:\datasets\ArchCAD\data\point\0495c8b5-7fda-41ed-b319-c1499b791213.npy|D:\datasets\ArchCAD\data\caption\0495c8b5-7fda-41ed-b319-c1499b791213.json|D:\datasets\ArchCAD\data\json\0495c8b5-7fda-41ed-b319-c1499b791213.json,0495c8b5-7fda-41ed-b319-c1499b791213,"entity_count=813;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.41321243523316065;extent_residual=0.0;errors=none"
E00088,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5fcc081b-edbf-4227-93e4-815027a7aab4.png|D:\datasets\ArchCAD\data\svg\5fcc081b-edbf-4227-93e4-815027a7aab4.svg|D:\datasets\ArchCAD\data\point\5fcc081b-edbf-4227-93e4-815027a7aab4.npy|D:\datasets\ArchCAD\data\caption\5fcc081b-edbf-4227-93e4-815027a7aab4.json|D:\datasets\ArchCAD\data\json\5fcc081b-edbf-4227-93e4-815027a7aab4.json,5fcc081b-edbf-4227-93e4-815027a7aab4,"entity_count=1286;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.2941970310391363;extent_residual=0.0;errors=none"
E00089,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2129ba8f-a45b-45ec-8bf3-575d1bb56401.png|D:\datasets\ArchCAD\data\svg\2129ba8f-a45b-45ec-8bf3-575d1bb56401.svg|D:\datasets\ArchCAD\data\point\2129ba8f-a45b-45ec-8bf3-575d1bb56401.npy|D:\datasets\ArchCAD\data\caption\2129ba8f-a45b-45ec-8bf3-575d1bb56401.json|D:\datasets\ArchCAD\data\json\2129ba8f-a45b-45ec-8bf3-575d1bb56401.json,2129ba8f-a45b-45ec-8bf3-575d1bb56401,"entity_count=155;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5838709677419355;extent_residual=0.0;errors=none"
E00090,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\e64ae964-7940-474a-9bfd-0c74ab6f0411.png|D:\datasets\ArchCAD\data\svg\e64ae964-7940-474a-9bfd-0c74ab6f0411.svg|D:\datasets\ArchCAD\data\point\e64ae964-7940-474a-9bfd-0c74ab6f0411.npy|D:\datasets\ArchCAD\data\caption\e64ae964-7940-474a-9bfd-0c74ab6f0411.json|D:\datasets\ArchCAD\data\json\e64ae964-7940-474a-9bfd-0c74ab6f0411.json,e64ae964-7940-474a-9bfd-0c74ab6f0411,"entity_count=32;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.65625;extent_residual=0.0;errors=none"
E00091,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\70fe64d4-3a31-4969-952c-847d2c9166bb.png|D:\datasets\ArchCAD\data\svg\70fe64d4-3a31-4969-952c-847d2c9166bb.svg|D:\datasets\ArchCAD\data\point\70fe64d4-3a31-4969-952c-847d2c9166bb.npy|D:\datasets\ArchCAD\data\caption\70fe64d4-3a31-4969-952c-847d2c9166bb.json|D:\datasets\ArchCAD\data\json\70fe64d4-3a31-4969-952c-847d2c9166bb.json,70fe64d4-3a31-4969-952c-847d2c9166bb,"entity_count=346;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4316860465116279;extent_residual=0.0;errors=none"
E00092,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f61893c8-d328-443e-b203-9446c12235d8.png|D:\datasets\ArchCAD\data\svg\f61893c8-d328-443e-b203-9446c12235d8.svg|D:\datasets\ArchCAD\data\point\f61893c8-d328-443e-b203-9446c12235d8.npy|D:\datasets\ArchCAD\data\caption\f61893c8-d328-443e-b203-9446c12235d8.json|D:\datasets\ArchCAD\data\json\f61893c8-d328-443e-b203-9446c12235d8.json,f61893c8-d328-443e-b203-9446c12235d8,"entity_count=111;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.665;extent_residual=0.0;errors=none"
E00093,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\eb606a2d-048d-40ad-989a-bd9740c8d864.png|D:\datasets\ArchCAD\data\svg\eb606a2d-048d-40ad-989a-bd9740c8d864.svg|D:\datasets\ArchCAD\data\point\eb606a2d-048d-40ad-989a-bd9740c8d864.npy|D:\datasets\ArchCAD\data\caption\eb606a2d-048d-40ad-989a-bd9740c8d864.json|D:\datasets\ArchCAD\data\json\eb606a2d-048d-40ad-989a-bd9740c8d864.json,eb606a2d-048d-40ad-989a-bd9740c8d864,"entity_count=364;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5465116279069767;extent_residual=0.0;errors=none"
E00094,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\02177667-a672-477a-b9fe-e9bd68346059.png|D:\datasets\ArchCAD\data\svg\02177667-a672-477a-b9fe-e9bd68346059.svg|D:\datasets\ArchCAD\data\point\02177667-a672-477a-b9fe-e9bd68346059.npy|D:\datasets\ArchCAD\data\caption\02177667-a672-477a-b9fe-e9bd68346059.json|D:\datasets\ArchCAD\data\json\02177667-a672-477a-b9fe-e9bd68346059.json,02177667-a672-477a-b9fe-e9bd68346059,"entity_count=156;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6601307189542484;extent_residual=0.0;errors=none"
E00095,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0baa083f-aff9-4557-aea2-91a2b3306e0b.png|D:\datasets\ArchCAD\data\svg\0baa083f-aff9-4557-aea2-91a2b3306e0b.svg|D:\datasets\ArchCAD\data\point\0baa083f-aff9-4557-aea2-91a2b3306e0b.npy|D:\datasets\ArchCAD\data\caption\0baa083f-aff9-4557-aea2-91a2b3306e0b.json|D:\datasets\ArchCAD\data\json\0baa083f-aff9-4557-aea2-91a2b3306e0b.json,0baa083f-aff9-4557-aea2-91a2b3306e0b,"entity_count=73;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5821917808219178;extent_residual=0.0;errors=none"
E00096,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7fe42a05-4596-4f2d-b797-9fb58b9113d2.png|D:\datasets\ArchCAD\data\svg\7fe42a05-4596-4f2d-b797-9fb58b9113d2.svg|D:\datasets\ArchCAD\data\point\7fe42a05-4596-4f2d-b797-9fb58b9113d2.npy|D:\datasets\ArchCAD\data\caption\7fe42a05-4596-4f2d-b797-9fb58b9113d2.json|D:\datasets\ArchCAD\data\json\7fe42a05-4596-4f2d-b797-9fb58b9113d2.json,7fe42a05-4596-4f2d-b797-9fb58b9113d2,"entity_count=93;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5714285714285714;extent_residual=0.0;errors=none"
E00097,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2a37f521-0535-4c0b-b591-764aa100e763.png|D:\datasets\ArchCAD\data\svg\2a37f521-0535-4c0b-b591-764aa100e763.svg|D:\datasets\ArchCAD\data\point\2a37f521-0535-4c0b-b591-764aa100e763.npy|D:\datasets\ArchCAD\data\caption\2a37f521-0535-4c0b-b591-764aa100e763.json|D:\datasets\ArchCAD\data\json\2a37f521-0535-4c0b-b591-764aa100e763.json,2a37f521-0535-4c0b-b591-764aa100e763,"entity_count=167;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.40119760479041916;extent_residual=0.0;errors=none"
E00098,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\41683845-bd26-444d-b442-89693e7f5dda.png|D:\datasets\ArchCAD\data\svg\41683845-bd26-444d-b442-89693e7f5dda.svg|D:\datasets\ArchCAD\data\point\41683845-bd26-444d-b442-89693e7f5dda.npy|D:\datasets\ArchCAD\data\caption\41683845-bd26-444d-b442-89693e7f5dda.json|D:\datasets\ArchCAD\data\json\41683845-bd26-444d-b442-89693e7f5dda.json,41683845-bd26-444d-b442-89693e7f5dda,"entity_count=661;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5126849894291755;extent_residual=0.0;errors=none"
E00099,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\41856910-06de-4d7d-bf35-75c174dfbe7f.png|D:\datasets\ArchCAD\data\svg\41856910-06de-4d7d-bf35-75c174dfbe7f.svg|D:\datasets\ArchCAD\data\point\41856910-06de-4d7d-bf35-75c174dfbe7f.npy|D:\datasets\ArchCAD\data\caption\41856910-06de-4d7d-bf35-75c174dfbe7f.json|D:\datasets\ArchCAD\data\json\41856910-06de-4d7d-bf35-75c174dfbe7f.json,41856910-06de-4d7d-bf35-75c174dfbe7f,"entity_count=38;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5657894736842105;extent_residual=0.0;errors=none"
E00100,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\431bfdb1-8797-4fc3-ad20-bbca3c71c5b3.png|D:\datasets\ArchCAD\data\svg\431bfdb1-8797-4fc3-ad20-bbca3c71c5b3.svg|D:\datasets\ArchCAD\data\point\431bfdb1-8797-4fc3-ad20-bbca3c71c5b3.npy|D:\datasets\ArchCAD\data\caption\431bfdb1-8797-4fc3-ad20-bbca3c71c5b3.json|D:\datasets\ArchCAD\data\json\431bfdb1-8797-4fc3-ad20-bbca3c71c5b3.json,431bfdb1-8797-4fc3-ad20-bbca3c71c5b3,"entity_count=101;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4895833333333333;extent_residual=0.0;errors=none"
E00101,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\aa94cae9-77ef-4567-8745-ac734facac4b.png|D:\datasets\ArchCAD\data\svg\aa94cae9-77ef-4567-8745-ac734facac4b.svg|D:\datasets\ArchCAD\data\point\aa94cae9-77ef-4567-8745-ac734facac4b.npy|D:\datasets\ArchCAD\data\caption\aa94cae9-77ef-4567-8745-ac734facac4b.json|D:\datasets\ArchCAD\data\json\aa94cae9-77ef-4567-8745-ac734facac4b.json,aa94cae9-77ef-4567-8745-ac734facac4b,"entity_count=93;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4943181818181818;extent_residual=0.0;errors=none"
E00102,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\de63f222-3613-41e6-a28a-b9fff838f21f.png|D:\datasets\ArchCAD\data\svg\de63f222-3613-41e6-a28a-b9fff838f21f.svg|D:\datasets\ArchCAD\data\point\de63f222-3613-41e6-a28a-b9fff838f21f.npy|D:\datasets\ArchCAD\data\caption\de63f222-3613-41e6-a28a-b9fff838f21f.json|D:\datasets\ArchCAD\data\json\de63f222-3613-41e6-a28a-b9fff838f21f.json,de63f222-3613-41e6-a28a-b9fff838f21f,"entity_count=106;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.41037735849056606;extent_residual=0.0;errors=none"
E00103,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6a302e28-5d5d-4213-84b2-7949be439daa.png|D:\datasets\ArchCAD\data\svg\6a302e28-5d5d-4213-84b2-7949be439daa.svg|D:\datasets\ArchCAD\data\point\6a302e28-5d5d-4213-84b2-7949be439daa.npy|D:\datasets\ArchCAD\data\caption\6a302e28-5d5d-4213-84b2-7949be439daa.json|D:\datasets\ArchCAD\data\json\6a302e28-5d5d-4213-84b2-7949be439daa.json,6a302e28-5d5d-4213-84b2-7949be439daa,"entity_count=81;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6753246753246753;extent_residual=0.0;errors=none"
E00104,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48.png|D:\datasets\ArchCAD\data\svg\ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48.svg|D:\datasets\ArchCAD\data\point\ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48.npy|D:\datasets\ArchCAD\data\caption\ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48.json|D:\datasets\ArchCAD\data\json\ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48.json,ea5face1-f0bc-45cc-a4c1-e1bdeadbbc48,"entity_count=452;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.48873873873873874;extent_residual=0.0;errors=none"
E00105,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\057a0772-7f7b-4cb5-90a9-f2eb6be1cebc.png|D:\datasets\ArchCAD\data\svg\057a0772-7f7b-4cb5-90a9-f2eb6be1cebc.svg|D:\datasets\ArchCAD\data\point\057a0772-7f7b-4cb5-90a9-f2eb6be1cebc.npy|D:\datasets\ArchCAD\data\caption\057a0772-7f7b-4cb5-90a9-f2eb6be1cebc.json|D:\datasets\ArchCAD\data\json\057a0772-7f7b-4cb5-90a9-f2eb6be1cebc.json,057a0772-7f7b-4cb5-90a9-f2eb6be1cebc,"entity_count=78;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6710526315789473;extent_residual=0.0;errors=none"
E00106,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\4c4d1e7f-e86f-4504-9c46-006b0dcfa08f.png|D:\datasets\ArchCAD\data\svg\4c4d1e7f-e86f-4504-9c46-006b0dcfa08f.svg|D:\datasets\ArchCAD\data\point\4c4d1e7f-e86f-4504-9c46-006b0dcfa08f.npy|D:\datasets\ArchCAD\data\caption\4c4d1e7f-e86f-4504-9c46-006b0dcfa08f.json|D:\datasets\ArchCAD\data\json\4c4d1e7f-e86f-4504-9c46-006b0dcfa08f.json,4c4d1e7f-e86f-4504-9c46-006b0dcfa08f,"entity_count=125;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.524;extent_residual=0.0;errors=none"
E00107,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\18343c5e-5d5b-4822-8ece-fcd9416be6df.png|D:\datasets\ArchCAD\data\svg\18343c5e-5d5b-4822-8ece-fcd9416be6df.svg|D:\datasets\ArchCAD\data\point\18343c5e-5d5b-4822-8ece-fcd9416be6df.npy|D:\datasets\ArchCAD\data\caption\18343c5e-5d5b-4822-8ece-fcd9416be6df.json|D:\datasets\ArchCAD\data\json\18343c5e-5d5b-4822-8ece-fcd9416be6df.json,18343c5e-5d5b-4822-8ece-fcd9416be6df,"entity_count=333;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5219435736677116;extent_residual=0.0;errors=none"
E00108,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7a67d212-f809-4e53-bd8d-f4746e160cae.png|D:\datasets\ArchCAD\data\svg\7a67d212-f809-4e53-bd8d-f4746e160cae.svg|D:\datasets\ArchCAD\data\point\7a67d212-f809-4e53-bd8d-f4746e160cae.npy|D:\datasets\ArchCAD\data\caption\7a67d212-f809-4e53-bd8d-f4746e160cae.json|D:\datasets\ArchCAD\data\json\7a67d212-f809-4e53-bd8d-f4746e160cae.json,7a67d212-f809-4e53-bd8d-f4746e160cae,"entity_count=1859;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5164298401420959;extent_residual=0.0;errors=none"
E00109,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6be53c6b-a46f-4acb-9804-768e6959556b.png|D:\datasets\ArchCAD\data\svg\6be53c6b-a46f-4acb-9804-768e6959556b.svg|D:\datasets\ArchCAD\data\point\6be53c6b-a46f-4acb-9804-768e6959556b.npy|D:\datasets\ArchCAD\data\caption\6be53c6b-a46f-4acb-9804-768e6959556b.json|D:\datasets\ArchCAD\data\json\6be53c6b-a46f-4acb-9804-768e6959556b.json,6be53c6b-a46f-4acb-9804-768e6959556b,"entity_count=55;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7090909090909091;extent_residual=0.0;errors=none"
E00110,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c8e4823b-b638-4cd5-ba37-8a7d71b8da64.png|D:\datasets\ArchCAD\data\svg\c8e4823b-b638-4cd5-ba37-8a7d71b8da64.svg|D:\datasets\ArchCAD\data\point\c8e4823b-b638-4cd5-ba37-8a7d71b8da64.npy|D:\datasets\ArchCAD\data\caption\c8e4823b-b638-4cd5-ba37-8a7d71b8da64.json|D:\datasets\ArchCAD\data\json\c8e4823b-b638-4cd5-ba37-8a7d71b8da64.json,c8e4823b-b638-4cd5-ba37-8a7d71b8da64,"entity_count=163;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6530612244897959;extent_residual=0.0;errors=none"
E00111,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3d8d26d6-a073-48ba-899b-bf20fada7ffe.png|D:\datasets\ArchCAD\data\svg\3d8d26d6-a073-48ba-899b-bf20fada7ffe.svg|D:\datasets\ArchCAD\data\point\3d8d26d6-a073-48ba-899b-bf20fada7ffe.npy|D:\datasets\ArchCAD\data\caption\3d8d26d6-a073-48ba-899b-bf20fada7ffe.json|D:\datasets\ArchCAD\data\json\3d8d26d6-a073-48ba-899b-bf20fada7ffe.json,3d8d26d6-a073-48ba-899b-bf20fada7ffe,"entity_count=387;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6692307692307692;extent_residual=0.0;errors=none"
E00112,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c74bedca-8cc3-49a3-ada6-76436a3a5f03.png|D:\datasets\ArchCAD\data\svg\c74bedca-8cc3-49a3-ada6-76436a3a5f03.svg|D:\datasets\ArchCAD\data\point\c74bedca-8cc3-49a3-ada6-76436a3a5f03.npy|D:\datasets\ArchCAD\data\caption\c74bedca-8cc3-49a3-ada6-76436a3a5f03.json|D:\datasets\ArchCAD\data\json\c74bedca-8cc3-49a3-ada6-76436a3a5f03.json,c74bedca-8cc3-49a3-ada6-76436a3a5f03,"entity_count=200;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6666666666666666;extent_residual=0.0;errors=none"
E00113,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\74c9486d-41e3-4299-b783-b0b0633741a3.png|D:\datasets\ArchCAD\data\svg\74c9486d-41e3-4299-b783-b0b0633741a3.svg|D:\datasets\ArchCAD\data\point\74c9486d-41e3-4299-b783-b0b0633741a3.npy|D:\datasets\ArchCAD\data\caption\74c9486d-41e3-4299-b783-b0b0633741a3.json|D:\datasets\ArchCAD\data\json\74c9486d-41e3-4299-b783-b0b0633741a3.json,74c9486d-41e3-4299-b783-b0b0633741a3,"entity_count=281;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5232067510548524;extent_residual=0.0;errors=none"
E00114,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ebcae577-5f47-4b5b-bd47-349f7caf7fbb.png|D:\datasets\ArchCAD\data\svg\ebcae577-5f47-4b5b-bd47-349f7caf7fbb.svg|D:\datasets\ArchCAD\data\point\ebcae577-5f47-4b5b-bd47-349f7caf7fbb.npy|D:\datasets\ArchCAD\data\caption\ebcae577-5f47-4b5b-bd47-349f7caf7fbb.json|D:\datasets\ArchCAD\data\json\ebcae577-5f47-4b5b-bd47-349f7caf7fbb.json,ebcae577-5f47-4b5b-bd47-349f7caf7fbb,"entity_count=110;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6284403669724771;extent_residual=0.0;errors=none"
